name,link,size,file_type,entire_folder_path
Addendum 2_Paysense_FTSPL_Fully Signed.pdf,https://drive.google.com/file/d/1hQHD0Y3NaCldMYW8iMca1sWuB5KKv5UI/view?usp=drive_link,1225880,application/pdf,Revised
Addendum 5_MMM_FTSPL_Signed.pdf,https://drive.google.com/file/d/1f0V_VnxuQpdJxobcf9hu-1lBHrK2va25/view?usp=drive_link,991144,application/pdf,Revised
Addendum 2_RKPL_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1Oeyms076KG7hiKH-37yrqiycd56vAjtw/view?usp=drive_link,970679,application/pdf,Revised
Addendum 1_HOOG_FTSPL_Signed.pdf,https://drive.google.com/file/d/1Rhc_4xyUXdN13LvSZFoqlc8r3w5GFn_z/view?usp=drive_link,2038706,application/pdf,Revised
Addendum 2_KBNBFC_Credithaat_Vibhuprada_Signed.pdf,https://drive.google.com/file/d/1iopm9WMlwtPlo_nxSFetgAo4wVDioPvX/view?usp=drive_link,1545327,application/pdf,Revised
Addendum 2_FTSPL_Credithaat_Vibhuprada_Signed.pdf,https://drive.google.com/file/d/1Pw6cj59pwG86azwtQLqun5BgVObSxTQr/view?usp=drive_link,1462907,application/pdf,Revised
Addendum 1_FTSPL_Valueleaf_29032024_Fully Signed.pdf,https://drive.google.com/file/d/18ojRd3hQlq5ThdULkTFaszYDGWUslX4V/view?usp=drive_link,405727,application/pdf,Revised
Addendum 3_Affle_FTSPL_Signed.pdf,https://drive.google.com/file/d/1wcK2GP51x1EICGLfTubLo2T7ofty07Uu/view?usp=drive_link,1062753,application/pdf,Revised
Addendum 1_Vitrak_FTSPL_Signed.pdf,https://drive.google.com/file/d/1Y3sbPeB_-bqGQCxsOA7Ok5lZLLmI4jwe/view?usp=drive_link,434115,application/pdf,Revised
SOW_SECONIZE_FTSPL_Signed.pdf,https://drive.google.com/file/d/1AkG0COsa8THKs3pEVDU76VKrxVn4sp-j/view?usp=drive_link,336669,application/pdf,Revised
SOW_SECONIZE_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1zDfaOcOAu9hdlDm49ZHAOqGIDYT3MQDN/view?usp=drive_link,329763,application/pdf,Revised
Amendment 2_FTSPL_Bisleri_Signed.pdf,https://drive.google.com/file/d/1KlgEPHGmqx74hMERtNOwlO5CtM0tkejD/view?usp=drive_link,203410,application/pdf,Revised
Addendum 1_Anromeda_FTSPL_Signed.pdf,https://drive.google.com/file/d/1YHVJPW8KPnAnreL4bMSqoWzuFX14Q2Sj/view?usp=drive_link,1162183,application/pdf,Revised
MSA_MyOperator_KBNBFC_28032024_ Signed All.pdf,https://drive.google.com/file/d/1cVPbnm6YCMPJV4YgNwmBM7xf7ZX8znjd/view?usp=drive_link,3058601,application/pdf,Revised
Addendum 1_KBNBFC_Fincollect_EV_26022024 (1).pdf,https://drive.google.com/file/d/1XgQ2o46UDMhe925XxAb1namw3hkWjU3e/view?usp=drive_link,987416,application/pdf,Revised
Addendum_IIFL_KB_FTSPL_Aug'22.pdf,https://drive.google.com/file/d/189geOZbJdJE07uVuVSDed3_5pqlmhDcT/view?usp=drive_link,678981,application/pdf,Revised
Addendum 2_Finance Buddha_FTSPL_Signed.pdf,https://drive.google.com/file/d/1bWcXmaNqgj4vwZOUBl871qBfTiB2ASVU/view?usp=drive_link,336142,application/pdf,Revised
Recruitment Services Agreement_Wroots Global_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1VQpfmDnBa7G7yFhUoiw1FF43m5k9U4uM/view?usp=drive_link,1263194,application/pdf,Revised
Addendum 3_Digitmoney_FTSPL_Signed.pdf,https://drive.google.com/file/d/1wLR2bCWOPiT0QdyObOVYFVgP4weeVyLL/view?usp=drive_link,322844,application/pdf,Revised
Third Amendment Agreement_KSF_KB_FTSPL_Feb '24.pdf,https://drive.google.com/file/d/1kh_fAV7x5S_nfZY4GrzVUn5F1X5xLLHr/view?usp=drive_link,330256,application/pdf,Revised
Recruitment Services Agreement_Virtue Sources_KBNBFC_Signed.pdf,https://drive.google.com/file/d/15JJsEdLzdsW5jREbvbZe9ygpJkJ6uB6E/view?usp=drive_link,1149103,application/pdf,Revised
Addendum 2_Mobavenue_FTSPL_Signed.pdf,https://drive.google.com/file/d/1fIBXEUg2YUztF1276CV0AH2BTZq_0yIt/view?usp=drive_link,4034986,application/pdf,Revised
Supplemental Agreement_Northern Arc_KB & FTSPL_DLG.pdf,https://drive.google.com/file/d/160mRs2qaAeaxpq1-2dRSxjh7ydFuDtl6/view?usp=drive_link,1810967,application/pdf,Revised
Addendum_Vivriti_KB_FTSPL.pdf,https://drive.google.com/file/d/1hB8C49PyoN-YP4behwaICDBjfkrB74uO/view?usp=drive_link,869154,application/pdf,Revised
Krazybee MAFS colending SLA 28-12-2022.pdf,https://drive.google.com/file/d/1L7WQ8TekUUN63ylQluDp14mlXDkJmobm/view?usp=drive_link,12341480,application/pdf,Revised
SLA_MAS_KB_FTSPL_Oct 2023.PDF,https://drive.google.com/file/d/1AFasGtLL3146felaZsxKZv3v0dfU6-I0/view?usp=drive_link,2892458,application/pdf,Revised
Addendum_PayU_KB_FTSPL.pdf,https://drive.google.com/file/d/19jGUujhgqO45xT2TuFPzX1Z_q7w7fQ9j/view?usp=drive_link,15917812,application/pdf,Revised
SLA_Tata Capital_KB_FTSPL.pdf,https://drive.google.com/file/d/1cUxEl96EM-2tW7qnScZWeJg4YE7yinVb/view?usp=drive_link,5099762,application/pdf,Revised
Addendum_Piramal_KB_FTSPL.pdf,https://drive.google.com/file/d/1eUgWPXPwNSEqGv5o6em-sddxIZv1EgkJ/view?usp=drive_link,1274270,application/pdf,Revised
8_PFL_Amendment_12_06_2023.pdf,https://drive.google.com/file/d/1grODXLinGSvvXy9xlZOzt6XUW5oXxTRC/view?usp=drive_link,348064,application/pdf,Revised
Co-Lending SLA_Pay U_KB_FTSPL.pdf,https://drive.google.com/file/d/11d9M4jNnU7pnqSDj6sArsPczc4Xf2ffH/view?usp=drive_link,24832539,application/pdf,Revised
KrazyBee-PFL Co-Lending Agreement_Nov22.pdf,https://drive.google.com/file/d/1PNthU-zF1jGyuTiuG56iQ6rFGwE_HIRq/view?usp=drive_link,3309574,application/pdf,Revised
KrazyBee 5th Amendment.pdf,https://drive.google.com/file/d/1VgArKJjmYXo-vUM7vDdvyYSEFkVbk6CL/view?usp=drive_link,330146,application/pdf,Revised
IIFL Addendum 1 Aug 2023.pdf,https://drive.google.com/file/d/1Q9O05ypeyge6g_bbnO93ShF5x0PTuR3C/view?usp=drive_link,1085047,application/pdf,Revised
SMS Service Agreement - Growtele FTSPL - Completely Signed.pdf,https://drive.google.com/file/d/15VW5s4QsNmh9owUuQW_0yBZwJ1Wgo6O-/view?usp=drive_link,1310668,application/pdf,Revised
MSA_LdotR_Brand Threat_FTSPL_Signed.pdf,https://drive.google.com/file/d/1F5oKxF7rYC6QAsUuXdjKycC8RJ0bWDcN/view?usp=drive_link,11369632,application/pdf,Revised
Addendum No.3_ACL_FTSPL.pdf,https://drive.google.com/file/d/1ahgitFdoOkMCUijJkYaQNB_4KgjHGFW0/view?usp=drive_link,375706,application/pdf,Revised
Addendum-2_KBNBFC_MYDBOPS Signed.pdf,https://drive.google.com/file/d/1edL1HN7PqBonF9fcHG9B2Q6fFbbAPYQj/view?usp=drive_link,1352928,application/pdf,Revised
Addendum-2_FTSPL_MYDBOPS Signed.pdf,https://drive.google.com/file/d/1a4zZU6HSWXpL5olfH08oEw4vgfL5aih2/view?usp=drive_link,1246706,application/pdf,Revised
Co-Lending SLA_Mirae_KB_FTSPL - 1st August 2023.pdf,https://drive.google.com/file/d/1VsSkcnwEUpk9d64TUG3xpt4ABznjzeqU/view?usp=drive_link,13582773,application/pdf,Revised
KB 4th Amendment_PFL.pdf,https://drive.google.com/file/d/144Xx2tGFY2YECQkWcooBbBeNlTyUxO61/view?usp=drive_link,878706,application/pdf,Revised
Addendum_Incred_KB_FTSPL.pdf,https://drive.google.com/file/d/1XdHE0iVtn6dpN20ZcQTbwYkPa5oWeTiG/view?usp=drive_link,462824,application/pdf,Revised
Co-Lending SLA_Vivriti_KB_FTSPL.pdf,https://drive.google.com/file/d/1goc7KFL95olXWul2GegRM3Bhzi-yy5MF/view?usp=drive_link,3507581,application/pdf,Revised
IT Solutions Agreement_FTSPL_Knowlarity_Signed.pdf,https://drive.google.com/file/d/16-tTKcagdIPBwkjupvzYV4vCHRl7ZNNH/view?usp=drive_link,5342017,application/pdf,Revised
6_PFL_Amendment_01_2021-11-01.pdf,https://drive.google.com/file/d/1MszGRoekOYXhVnmnG80dger4aTV_IBYU/view?usp=drive_link,598049,application/pdf,Revised
7_PFL_Amendent_02_2023_03_01.pdf,https://drive.google.com/file/d/1zoW8Nz8XiOWl1ytNm-RKfYoPLfnhz6yk/view?usp=drive_link,471087,application/pdf,Revised
Incred_SLA_2022-12-01.pdf,https://drive.google.com/file/d/1Y_7Nuy5MKC-bnz6FafA43nGIcm9F4ToJ/view?usp=drive_link,28082912,application/pdf,Revised
Lead Generation_Finbud_FTSPL.pdf,https://drive.google.com/file/d/1uQyv_YHJGkHb8X-dFK2SMl74yjJtg_zu/view?usp=drive_link,1116690,application/pdf,Revised
First Supplemetatl Agreement_Northern Arc_KB & FTSPL.pdf,https://drive.google.com/file/d/1L51qFAf6jjmMmSovOELMyH-pTOYREhLY/view?usp=drive_link,1375039,application/pdf,Revised
Co-Lending SLA_Piramal_KB_FTSPL.pdf,https://drive.google.com/file/d/1r7Z6V_eFoQurZg4b-ohSQ7VsqhLrmzj5/view?usp=drive_link,3826538,application/pdf,Revised
Co-Lending SLA_IIFL_KB_FTSPL.pdf,https://drive.google.com/file/d/1TLSF20J4_3ms7P5K-F8OukU9ZhFEfCss/view?usp=drive_link,3144709,application/pdf,Revised
Addendum 1_KBNBFC_MYDBOPS Signed.pdf,https://drive.google.com/file/d/17yLSo7kAZYEflPIg92HeJBbcE2daM_aF/view?usp=drive_link,2206217,application/pdf,Revised
Addendum 1_FTSPL_MYDBOPS Signed.pdf,https://drive.google.com/file/d/1adm464qxtKFVqCtcZv-EdFIDGADHEOJ7/view?usp=drive_link,2179559,application/pdf,Revised
Collections Agreement_Incredizen_FTSPL.pdf,https://drive.google.com/file/d/1enNOm4uhmJPE2F6Is56FybQRfmPzUrow/view?usp=drive_link,3467709,application/pdf,Revised
Collections Agreement_Incredizen_KrazyBee.pdf,https://drive.google.com/file/d/17x0Q584N4Fl5qTb2tX8ecqDGdBsxMc91/view?usp=drive_link,3427294,application/pdf,Revised
Poonawala Side Letter_KB_FTSPL.pdf,https://drive.google.com/file/d/1YOvEkAs1bO9FiIcNq_qQ5YFTodxZWK1b/view?usp=drive_link,241882,application/pdf,Revised
Addendum 1_Poonawalla_FTSPL_Krazybee.pdf,https://drive.google.com/file/d/1ZBcbfCod8V2fIAOitQ6sQ7tDkC8Pcp3Z/view?usp=drive_link,509196,application/pdf,Revised
Services and Co-Lending Agreement_FTSPL_Poonawalla_KrazyBee.pdf,https://drive.google.com/file/d/15T70K2FAgpOTsejxopzs0jFucZtozzF0/view?usp=drive_link,3422467,application/pdf,Revised
Addendum 3_Incred_KB_FTSPL_Co-Lending_FULLY_SIGNED_03122021.pdf,https://drive.google.com/file/d/1Nb9FounUJTQYY6oVLGYzjrG4p-ba9Y1B/view?usp=drive_link,286457,application/pdf,Revised
Co-Lending Services Agreement_PayU_KrazyBee_FTSPL.pdf,https://drive.google.com/file/d/14w16q4We4p3SijPebhl90438TMCur81C/view?usp=drive_link,25137697,application/pdf,Revised
Co-Lending Services Agreement_IIFL_KrazyBee_FTSPL.pdf,https://drive.google.com/file/d/1jD6ccDtD84K0twwfbrC3uY7-l0K19Q34/view?usp=drive_link,7249925,application/pdf,Revised
Co-Lending Services Agreement_Incred_KrazyBee_FTSPL.pdf,https://drive.google.com/file/d/1m53DYkW9wfXYJTGOWb5XgOjYY4rbJw2T/view?usp=drive_link,452145,application/pdf,Revised
Co-Lending Service Agreement_IFMR_KrazyBee_FTSPL.pdf,https://drive.google.com/file/d/1KkEM22qUXvazq1ckLmTiGudmD6cLFfva/view?usp=drive_link,2254233,application/pdf,Revised
Co-Lending Service Agreement_IFMR_KrazyBee_FTSPL_Aug 21 (w.e.f Feb '21).pdf,https://drive.google.com/file/d/1O6cTZYlQXG6yFOuseypkOSowZiTVTxTw/view?usp=drive_link,2254233,application/pdf,Revised
Collections Agreement_Global Associates_KrazyBee.pdf,https://drive.google.com/file/d/1SHprCEbHYfsjWdsxYFNeLMNo8ahx8oK-/view?usp=drive_link,26491026,application/pdf,Revised
Collections Agreement_Global Associates_FTSPL - Copy.pdf,https://drive.google.com/file/d/1mqwclPTTs17LvAFrU1dLR_JFwIRMtLy9/view?usp=drive_link,25574489,application/pdf,Revised
Addendum 1_Incred_KB_FTSPL_Co-Lending_Kbedits_10052021 signed signed.pdf,https://drive.google.com/file/d/1MXnOY75UccOlY_rll9Sv3J1NspM2sevV/view?usp=drive_link,295483,application/pdf,Revised
Addendum 2_Incred_KB_FTSPL_Co-Lending_Kbedits_07052021 signed signed.pdf,https://drive.google.com/file/d/1jMBXGp3y3OJfVVusCDIKHVEF4gVWlA_3/view?usp=drive_link,310523,application/pdf,Revised
